latitude,longitude
37.571942,126.863106
37.572216,126.863311
37.572478,126.863504
37.572734,126.863704
37.572994,126.863926
37.573224,126.864098
37.573502,126.864306
37.574018,126.864582
37.574308,126.864797
37.57458,126.864998
37.574849,126.865202
37.575117,126.865405
37.575404,126.865638
37.575658,126.865867
37.575898,126.8661
37.576124,126.866334
37.575192,126.865821
37.575329,126.865582
37.575494,126.865295
37.575652,126.865023
37.574639,126.863992
37.574777,126.863887
37.574891,126.863761
37.574993,126.863637
37.575848,126.864634
37.57567,126.86494
37.575477,126.865276
37.575291,126.865597
37.575116,126.865898
37.574933,126.866217
37.574759,126.866518
37.574589,126.866812
37.576104,126.862278
37.576218,126.862138
37.575989,126.862422
37.575868,126.862566
37.575744,126.86272
37.57561,126.862883
37.575479,126.863045
37.575357,126.863193
37.575232,126.863345
37.575111,126.863494
37.5745,126.864074
37.575647,126.863348
37.574351,126.864126
37.575403,126.863464
37.574203,126.864142
37.575197,126.863623
37.574061,126.864135
37.57497,126.863797
37.576021,126.864334
37.576145,126.864006
37.576097,126.86365
37.575911,126.864576
37.575898,126.863405
37.575786,126.864789
37.576238,126.866161
37.576036,126.865949
37.57579,126.8657
37.575545,126.865483
37.575251,126.86524
37.574964,126.865023
37.574686,126.864816
37.574402,126.864608
37.574149,126.864421
37.573696,126.863971
37.573405,126.863762
37.573173,126.86359
37.572933,126.863434
37.572648,126.863242
37.572357,126.86303
37.572109,126.862845
37.57183,126.862639
37.571562,126.862442
37.571274,126.862234
37.571013,126.862037
37.57073,126.861827
37.570493,126.861655
37.570194,126.861429
37.573743,126.864351
37.573627,126.864261
37.573493,126.864164
37.573225,126.863965
37.573104,126.863881
37.572962,126.86377
37.573765,126.86412
37.57364,126.86403
37.573507,126.863931
37.573236,126.863736
37.573107,126.863646
37.572971,126.863552
37.503343,127.002446
37.503636,127.002209
37.50393,127.00196
37.50427,127.001678
37.504591,127.00142
37.504936,127.001166
37.505315,127.00096
37.505711,127.000766
37.506085,127.000599
37.506477,127.000422
37.506877,127.000253
37.507258,127.000089
37.507035,127.000011
37.506637,127.00018
37.506255,127.000363
37.505885,127.000523
37.505473,127.00071
37.505078,127.000902
37.504709,127.001134
37.504358,127.001417
37.504025,127.001689
37.503717,127.001946
37.503415,127.002213
37.492512,126.856076
37.492793,126.85611
37.493059,126.856131
37.493328,126.856164
37.493571,126.856191
37.493819,126.856216
37.494081,126.856239
37.494315,126.856261
37.49455,126.856287
37.494824,126.856319
37.495097,126.856343
37.49538,126.856369
37.495659,126.8564
37.495934,126.856429
37.496219,126.856458
37.4965,126.856483
37.496366,126.8563
37.496101,126.856278
37.495837,126.856249
37.495568,126.856219
37.495282,126.856194
37.495007,126.856157
37.494738,126.856134
37.494472,126.856107
37.494212,126.856082
37.493956,126.856053
37.493711,126.85603
37.493474,126.856007
37.49323,126.855985
37.492943,126.85595
37.492659,126.855927
37.492381,126.8559
37.566256,126.805747
37.566558,126.805645
37.566869,126.805541
37.567198,126.805442
37.568365,126.805033
37.568698,126.804915
37.569033,126.804802
37.569368,126.804682
37.569499,126.804431
37.569133,126.804541
37.568794,126.80467
37.568458,126.804782
37.567336,126.805172
37.56699,126.805282
37.566654,126.805403
37.566354,126.805493
37.585726,127.071579
37.585568,127.071684
37.58543,127.071795
37.585255,127.071938
37.58511,127.072061
37.585088,127.072139
37.585119,127.072361
37.585156,127.072594
37.585193,127.072813
37.58523,127.073055
37.585267,127.073265
37.585299,127.073473
37.585326,127.073646
37.585362,127.073866
37.585146,127.073986
37.585111,127.073776
37.585074,127.073568
37.58503,127.073361
37.584996,127.073163
37.584952,127.072912
37.584915,127.072717
37.584878,127.072485
37.584775,127.072318
37.584657,127.072432
37.584504,127.072556
37.584344,127.072673
37.584201,127.072791
37.584909,127.07186
37.584894,127.071773
37.584872,127.071686
37.584855,127.0716
37.584835,127.071516
37.584818,127.07143
37.584798,127.071334
37.584783,127.071259
37.584764,127.071182
37.584645,127.071207
37.584663,127.071278
37.584676,127.071365
37.584699,127.07145
37.584716,127.071537
37.584736,127.071628
37.584751,127.071698
37.584771,127.071791
37.584798,127.071885
37.585679,127.07509
37.585618,127.074859
37.585548,127.07462
37.585492,127.07437
37.58543,127.074139
37.585234,127.074279
37.5853,127.07451
37.585354,127.074721
37.585411,127.074946
37.585493,127.075255
37.585611,127.075451
37.585634,127.07553
37.585644,127.075598
37.585656,127.075664
37.585667,127.07573
37.585677,127.075795
37.585685,127.075858
37.585699,127.075916
37.585787,127.075874
37.585772,127.075825
37.585763,127.075764
37.585749,127.075694
37.585736,127.075623
37.585718,127.075546
37.585705,127.075491
37.585692,127.075433
37.585037,127.072479
37.585062,127.072615
37.585083,127.072753
37.585108,127.072894
37.585131,127.07304
37.585157,127.073191
37.585178,127.073327
37.585199,127.073465
37.585224,127.073587
37.585248,127.073732
37.58527,127.073857
37.585302,127.073989
37.585343,127.074157
37.585394,127.07433
37.585425,127.07447
37.585461,127.0746
37.585494,127.074712
37.585527,127.074838
37.585566,127.074988
37.585505,127.075032
37.585466,127.074885
37.585427,127.074743
37.585394,127.074623
37.585363,127.074476
37.585322,127.074351
37.585291,127.074194
37.58523,127.073991
37.585194,127.073872
37.585174,127.073742
37.585147,127.073601
37.585125,127.073469
37.585104,127.073358
37.585081,127.073209
37.585055,127.073057
37.585029,127.072916
37.585003,127.072786
37.58498,127.07264
37.58496,127.072524
37.501568,126.869548
37.501407,126.869477
37.501247,126.869412
37.501096,126.869353
37.500927,126.869283
37.500744,126.869196
37.500521,126.869312
37.500699,126.869385
37.500879,126.869467
37.501047,126.869539
37.501215,126.869611
37.501372,126.869677
37.501528,126.869738
37.499065,126.871432
37.499187,126.870866
37.499326,126.870233
37.499466,126.869603
37.499575,126.869102
37.499316,126.868901
37.499183,126.869499
37.499044,126.870132
37.498899,126.870807
37.498738,126.871301
37.498977,126.871089
37.499114,126.870466
37.499246,126.869851
37.499402,126.869144
37.560119,126.807704
37.560511,126.807571
37.560964,126.807427
37.561948,126.807121
37.56241,126.806978
37.562588,126.806737
37.562143,126.806881
37.561129,126.8072
37.56067,126.807349
37.560278,126.807469
37.490119,126.869759
37.490665,126.869632
37.491195,126.869517
37.491764,126.869379
37.49233,126.869249
37.492911,126.869119
37.493481,126.868923
37.494029,126.868745
37.494603,126.868543
37.495179,126.868361
37.495739,126.868165
37.49626,126.868036
37.496792,126.867991
37.496777,126.867706
37.496227,126.867751
37.495735,126.86789
37.495172,126.868057
37.494586,126.868267
37.494028,126.86845
37.493452,126.868637
37.492877,126.86882
37.492294,126.868963
37.491758,126.869079
37.491178,126.869227
37.490625,126.869348
37.49011,126.869474
37.496538,126.867998
37.542644,127.120186
37.542709,127.119986
37.542768,127.119787
37.542841,127.119553
37.542914,127.119313
37.542985,127.119085
37.543055,127.118849
37.544255,127.119809
37.544069,127.119678
37.543894,127.11954
37.543725,127.119386
37.543563,127.119235
37.54343,127.119022
37.54331,127.118774
37.543257,127.118494
37.543249,127.118306
37.543328,127.117946
37.54347,127.117593
37.543567,127.117181
37.543716,127.116822
37.543819,127.116387
37.54399,127.115934
37.544101,127.115471
37.544257,127.115047
37.543047,127.119135
37.543172,127.119204
37.543304,127.119279
37.54343,127.119358
37.543568,127.119438
37.543694,127.119513
37.543806,127.119578
37.542808,127.119028
37.542704,127.118952
37.542598,127.118865
37.542498,127.11876
37.542386,127.118651
37.542287,127.11853
37.542185,127.118398
37.542725,127.119406
37.542734,127.119376
37.542741,127.119341
37.542883,127.118901
37.542897,127.118859
37.542916,127.118806
37.54304,127.118368
37.54305,127.118307
37.543071,127.118241
37.543211,127.117782
37.543229,127.11772
37.543248,127.117647
37.543416,127.117149
37.543432,127.117096
37.543453,127.117023
37.543582,127.116599
37.543607,127.116515
37.543623,127.116438
37.543776,127.116027
37.5438,127.115971
37.543809,127.115915
37.543949,127.115477
37.543972,127.115427
37.543989,127.115385
37.544096,127.11499
37.54411,127.11495
37.544131,127.114888
37.544206,127.11464
37.544217,127.114609
37.544234,127.114551
37.544365,127.114635
37.544358,127.114658
37.544351,127.114684
37.544269,127.114893
37.544262,127.114919
37.544259,127.114951
37.544117,127.115368
37.544113,127.115386
37.544099,127.115408
37.543939,127.115954
37.543936,127.115976
37.543929,127.116007
37.543787,127.116469
37.54378,127.116509
37.543766,127.11654
37.543592,127.11705
37.543574,127.11709
37.543567,127.117125
37.543407,127.117667
37.543397,127.117711
37.543386,127.117747
37.543212,127.118266
37.543205,127.118315
37.543188,127.118364
37.543046,127.11883
37.543039,127.11887
37.543028,127.118901
37.542882,127.119349
37.542865,127.119393
37.542865,127.11942
37.544372,127.11457
37.544478,127.114289
37.544536,127.114025
37.544644,127.113765
37.544713,127.113466
37.544803,127.113236
37.544869,127.112963
37.544959,127.112744
37.545021,127.112484
37.545125,127.112207
37.545193,127.111936
37.545289,127.111701
37.545371,127.111429
37.545474,127.111205
37.545548,127.110956
37.545644,127.110735
37.545721,127.110501
37.545804,127.110317
37.546008,127.110152
37.546232,127.110152
37.546453,127.1102
37.546648,127.110286
37.546866,127.110343
37.547078,127.110438
37.547316,127.110492
37.545776,127.110178
37.545818,127.109957
37.545939,127.109662
37.54606,127.109181
37.546496,127.108158
37.546612,127.107741
37.54627,127.107854
37.54611,127.108306
37.546011,127.108457
37.545917,127.108534
37.545806,127.108584
37.545683,127.108588
37.545571,127.108552
37.545478,127.108482
37.545399,127.108401
37.545312,127.108324
37.545217,127.108239
37.545797,127.109558
37.545773,127.109632
37.545764,127.10967
37.545521,127.110452
37.545505,127.110494
37.54549,127.110538
37.545229,127.111379
37.545219,127.11142
37.545207,127.111462
37.544992,127.112155
37.544982,127.112182
37.544971,127.112204
37.544762,127.112875
37.544744,127.112919
37.544734,127.112946
37.544528,127.113629
37.544514,127.113665
37.544507,127.113696
37.544329,127.114282
37.544319,127.114313
37.544311,127.114348
37.544449,127.114335
37.544449,127.114362
37.544428,127.114379
37.544644,127.113696
37.544666,127.113656
37.54468,127.113603
37.54488,127.113011
37.544889,127.112978
37.544903,127.112937
37.545109,127.112277
37.545121,127.112244
37.545134,127.112198
37.545342,127.111529
37.545352,127.111505
37.545367,127.111471
37.545687,127.110612
37.545698,127.110586
37.545708,127.11055
37.545804,127.110388
37.545936,127.110265
37.546073,127.110209
37.546232,127.110214
37.546416,127.110267
37.546588,127.110326
37.546786,127.110391
37.546728,127.1103
37.546206,127.110132
37.54594,127.110194
37.545915,127.109695
37.545903,127.109741
37.545897,127.109778
37.48768,127.103263
37.487822,127.103715
37.487956,127.104164
37.488088,127.104595
37.488212,127.105012
37.488331,127.105414
37.488459,127.105845
37.488593,127.106255
37.488728,127.106672
37.488857,127.107081
37.488994,127.107506
37.489131,127.107943
37.489271,127.108386
37.489403,127.108787
37.489459,127.109041
37.489699,127.108857
37.489605,127.108679
37.489486,127.108286
37.489348,127.107856
37.489202,127.107398
37.489064,127.106974
37.488938,127.106568
37.488806,127.106144
37.488679,127.105757
37.488544,127.105325
37.488405,127.104921
37.488276,127.104498
37.488151,127.104101
37.488017,127.103649
37.487876,127.103175
37.488485,127.105699
37.488459,127.105606
37.488428,127.105515
37.488501,127.105482
37.488527,127.10557
37.488557,127.105654
37.488784,127.105839
37.48889,127.105761
37.48899,127.105678
37.488724,127.105663
37.488645,127.105409
37.488611,127.105295
37.488722,127.105499
37.488308,127.105508
37.488336,127.105615
37.488347,127.10577
37.488441,127.105935
37.488498,127.10612
37.488416,127.106185
37.488325,127.106249
37.487119,126.878139
37.487278,126.878289
37.487341,126.878446
37.487363,126.878606
37.487343,126.878793
37.48729,126.878949
37.48717,126.879046
37.486905,126.878942
37.48678,126.878767
37.486708,126.878437
37.486632,126.878554
37.486562,126.87867
37.486497,126.878785
37.486431,126.878913
37.486539,126.879081
37.486648,126.878998
37.48674,126.879169
37.486848,126.879358
37.486912,126.879614
37.486885,126.879891
37.486753,126.880086
37.486576,126.880161
37.48637,126.880091
37.486222,126.879838
37.488731,126.875869
37.48839,126.875878
37.488086,126.876194
37.487785,126.87654
37.487531,126.876832
37.487215,126.877118
37.486929,126.8774
37.486728,126.877622
37.486547,126.877847
37.486137,126.878195
37.486204,126.87844
37.48621,126.878688
37.486179,126.878917
37.486115,126.879175
37.486259,126.87898
37.487038,126.878267
37.48692,126.878373
37.48669,126.878141
37.486871,126.87779
37.487174,126.877485
37.487567,126.876985
37.487833,126.876706
37.488142,126.876315
37.48849,126.876102
37.50252,126.880128
37.502252,126.880381
37.501574,126.881132
37.501273,126.881511
37.500995,126.881859
37.500582,126.88214
37.501038,126.882007
37.5012,126.881812
37.501366,126.881592
37.501557,126.881362
37.50232,126.880514
37.502575,126.880255
37.504109,126.881239
37.503868,126.880924
37.503621,126.880556
37.503383,126.880195
37.503268,126.880296
37.503517,126.880655
37.503767,126.881017
37.504005,126.881361
37.502698,126.879245
37.5025,126.878961
37.502294,126.878686
37.50208,126.878376
37.501976,126.878504
37.502189,126.878797
37.502391,126.879076
37.502598,126.879362
37.575055,126.864693
37.575146,126.864415
37.575225,126.864191
37.575278,126.863959
37.575366,126.863764
37.575438,126.863544
37.57556,126.863367
37.575663,126.863141
37.575796,126.862948
37.57591,126.862715
37.57604,126.862548
37.57621,126.862414
37.576387,126.86244
37.576569,126.862523
37.576658,126.862702
37.576715,126.862881
37.576164,126.865784
37.576114,126.865596
37.576053,126.865381
37.576039,126.865156
37.576026,126.86494
37.576066,126.864691
37.576111,126.864439
37.576199,126.864211
37.576294,126.863989
37.576397,126.863797
37.576488,126.863589
37.576583,126.863425
37.576675,126.863261
37.576753,126.863137
37.576812,126.862992
37.5769,126.862856
37.576958,126.862713
37.577058,126.862572
37.577119,126.86241
37.577054,126.862267
37.577129,126.862166
37.577164,126.86203
37.577246,126.861924
37.577287,126.861766
37.574556,126.86718
37.574437,126.867399
37.574316,126.867613
37.574191,126.867813
37.574074,126.867988
37.573876,126.868084
37.573676,126.868079
37.57351,126.867953
37.573382,126.867707
37.573393,126.867399
37.573508,126.867125
37.573663,126.866878
37.5738,126.86662
37.573936,126.866406
37.574088,126.866119
37.574228,126.865899
37.574357,126.865651
37.574501,126.865423
37.57461,126.865216
37.574721,126.864981
37.574861,126.864753
37.57498,126.864526
37.575095,126.864294
37.575172,126.864048
37.575254,126.863801
37.575345,126.863559
37.575484,126.863312
37.575602,126.863081
37.575777,126.8628
37.574704,126.866954
37.574789,126.86678
37.574889,126.866636
37.574962,126.866486
37.575064,126.866357
37.575162,126.866243
37.575296,126.866167
37.575418,126.866103
37.575564,126.866114
37.575698,126.866119
37.57582,126.866192
37.575917,126.866313
37.576018,126.866409
37.576126,126.866335
37.576017,126.866191
37.57588,126.866083
37.575751,126.865919
37.57625,126.866172
37.576117,126.86606
37.575985,126.865895
37.575811,126.865746
37.576214,126.866084
37.576144,126.865925
37.580182,126.875775
37.580085,126.875531
37.57994,126.875352
37.579843,126.875118
37.579709,126.874884
37.579628,126.874655
37.579516,126.874437
37.57943,126.874169
37.579323,126.873916
37.579253,126.873643
37.579166,126.873395
37.579113,126.873147
37.579043,126.872906
37.579019,126.872624
37.578952,126.872362
37.578898,126.872075
37.578816,126.871773
37.578759,126.871461
37.578678,126.871164
37.578616,126.870833
37.578537,126.870531
37.578421,126.870219
37.578336,126.869868
37.578213,126.869538
37.578126,126.869238
37.57797,126.868878
37.577842,126.868547
37.577661,126.868194
37.577505,126.867852
37.577317,126.867521
37.577119,126.867162
37.576857,126.866808
37.57665,126.8665
37.576442,126.866238
37.576172,126.866551
37.576377,126.866786
37.576595,126.867023
37.576811,126.867353
37.577012,126.867632
37.577214,126.867953
37.577404,126.86826
37.577564,126.868616
37.577712,126.868918
37.577843,126.869283
37.577979,126.86961
37.578061,126.869919
37.578173,126.870244
37.578218,126.870561
37.578282,126.87087
37.578366,126.87119
37.578426,126.871494
37.578512,126.871809
37.578568,126.8721
37.578647,126.872399
37.5787,126.872668
37.578765,126.872951
37.57886,126.873202
37.578904,126.873476
37.578978,126.873728
37.57904,126.874017
37.579145,126.874278
37.579211,126.874512
37.579308,126.874733
37.579388,126.874983
37.579521,126.875223
37.579663,126.875517
37.566053,127.133671
37.566134,127.133608
37.566208,127.133549
37.566342,127.133473
37.566432,127.133401
37.566528,127.133313
37.566004,127.133529
37.566067,127.133478
37.56614,127.133428
37.566267,127.133308
37.566358,127.13324
37.566451,127.133163
37.564888,127.133767
37.564939,127.133878
37.564994,127.13401
37.565037,127.134135
37.565111,127.134297
37.565158,127.134373
37.565196,127.13445
37.565233,127.134523
37.565264,127.134596
37.565275,127.134674
37.565266,127.134752
37.565223,127.134827
37.565161,127.134868
37.565076,127.134884
37.565007,127.134866
37.564939,127.134819
37.564893,127.134753
37.564869,127.134658
37.564876,127.134538
37.564932,127.134434
37.564998,127.13437
37.565562,127.133934
37.565641,127.133872
37.565718,127.133813
37.565793,127.133743
37.565862,127.133693
37.565944,127.133628
37.566029,127.133572
37.566108,127.133511
37.566193,127.133457
37.566288,127.133384
37.566331,127.13335
37.566371,127.133313
37.566416,127.133281
37.566458,127.133243
37.566504,127.133206
37.566553,127.133168
37.566599,127.133136
37.566649,127.133103
37.566691,127.133067
37.566735,127.13303
37.566784,127.132989
37.566835,127.13296
37.566887,127.132926
37.566934,127.132894
37.56698,127.132856
37.567023,127.132826
37.567068,127.132789
37.566804,127.136621
37.566773,127.13647
37.566729,127.136318
37.566685,127.136165
37.566625,127.136005
37.566568,127.135831
37.566504,127.135667
37.56643,127.135495
37.566352,127.135325
37.566273,127.135166
37.566197,127.13501
37.566124,127.134857
37.566045,127.13469
37.565971,127.134474
37.565944,127.134255
37.565981,127.13403
37.566056,127.133875
37.566148,127.133735
37.566231,127.133643
37.566137,127.133291
37.566031,127.133328
37.565942,127.133341
37.565839,127.133331
37.565752,127.13328
37.565656,127.133216
37.565564,127.133148
37.565451,127.13312
37.565347,127.133097
37.565243,127.133061
37.565145,127.133007
37.565065,127.13293
37.564989,127.132838
37.564916,127.132737
37.564843,127.132633
37.565498,127.133249
37.565411,127.133235
37.565303,127.133233
37.565206,127.133259
37.56512,127.133314
37.565054,127.13342
37.565017,127.133564
37.565014,127.133706
37.565033,127.133861
37.565077,127.133993
37.565138,127.13409
37.565511,127.133822
37.565583,127.133769
37.565652,127.133708
37.565698,127.133623
37.565706,127.133526
37.565689,127.133438
37.565633,127.133372
37.565574,127.133334
37.565508,127.133335
37.565448,127.133365
37.565393,127.133434
37.565383,127.133542
37.565405,127.133642
37.568584,127.131593
37.568461,127.131695
37.568345,127.131792
37.568223,127.131882
37.568101,127.131984
37.568007,127.132066
37.567868,127.132169
37.567815,127.132202
37.567763,127.132249
37.567717,127.132288
37.567674,127.132324
37.56763,127.13235
37.567589,127.132389
37.567544,127.132422
37.567498,127.132465
37.567453,127.132496
37.567406,127.13253
37.567362,127.132573
37.567318,127.1326
37.567273,127.132638
37.567235,127.132663
37.567197,127.132696
37.56716,127.132719
37.567133,127.132739
37.568115,127.130785
37.568141,127.130932
37.568158,127.131075
37.568154,127.131228
37.568146,127.131385
37.568122,127.131538
37.568062,127.131661
37.567996,127.131779
37.567913,127.131892
37.568016,127.132245
37.568147,127.132234
37.568281,127.132238
37.568391,127.132257
37.568502,127.132306
37.568601,127.132371
37.568694,127.132451
37.568779,127.132527
37.568843,127.132614
37.568917,127.132729
37.568982,127.132857
37.567725,127.132406
37.567799,127.132341
37.567885,127.132274
37.568061,127.132156
37.568151,127.132087
37.568236,127.132025
37.568145,127.131842
37.568061,127.131892
37.567973,127.131962
37.567799,127.132104
37.567721,127.132166
37.567643,127.132228
37.495097,126.871165
37.494884,126.871201
37.494671,126.871241
37.494456,126.871284
37.494248,126.871319
37.494014,126.871361
37.493754,126.871413
37.493493,126.871459
37.493249,126.871492
37.49301,126.87154
37.492775,126.871604
37.492588,126.871715
37.49244,126.871873
37.492317,126.872077
37.492202,126.872291
37.492113,126.872528
